"date","open","high","low","close","volume","exchange","M20","M5"
2022-04-26,0.69325,0.706625,0.62745,0.6421,33157521.4851,"XRP/USD",0.73609625,0.691285
2022-04-27,0.6421,0.66285,0.636225,0.65245,28955186.495025,"XRP/USD",0.72935125,0.67824
2022-04-28,0.65245,0.6573,0.63325,0.642675,22667098.7962,"XRP/USD",0.72374125,0.665695
2022-04-29,0.642675,0.64645,0.599225,0.611475,36021374.73915,"XRP/USD",0.716185,0.64839
2022-04-30,0.611475,0.628675,0.56535,0.58475,20907097.59375,"XRP/USD",0.707715,0.62669
2022-05-01,0.58475,0.61235,0.575775,0.606825,51066981.41075,"XRP/USD",0.703315,0.619635
2022-05-02,0.606825,0.630975,0.5982,0.614325,32544804.38685,"XRP/USD",0.69828375,0.61201
2022-05-03,0.614325,0.62815,0.59595,0.60465,27564204.136225,"XRP/USD",0.692365,0.604405
2022-05-04,0.60465,0.65015,0.6038,0.6458,38384024.5512,"XRP/USD",0.68835875,0.61127
2022-05-05,0.6458,0.6573,0.578775,0.598025,35794403.3211,"XRP/USD",0.678965,0.613925
2022-05-06,0.598025,0.6161,0.587125,0.60215,39286155.4722,"XRP/USD",0.67003375,0.61299
2022-05-07,0.60215,0.6042,0.5685,0.5807,13174282.1548,"XRP/USD",0.66147,0.606265
2022-05-08,0.5807,0.5829,0.556525,0.566,21022852.023225,"XRP/USD",0.65127625,0.598535
2022-05-09,0.566025,0.578575,0.469375,0.4876,52819555.298575,"XRP/USD",0.63691625,0.566895
2022-05-10,0.487425,0.536875,0.4719,0.512575,54372264.9639,"XRP/USD",0.62494875,0.549805
2022-05-11,0.512575,0.5229,0.363825,0.415,129313236.8989,"XRP/USD",0.60907125,0.512375
2022-05-12,0.415,0.428,0.33245,0.38455,112460378.755425,"XRP/USD",0.592415,0.473145
2022-05-13,0.38455,0.46415,0.3802,0.422175,67152082.875225,"XRP/USD",0.57825375,0.44438
2022-05-14,0.422175,0.4402,0.394875,0.425675,28748092.26345,"XRP/USD",0.5646375,0.431995
2022-05-15,0.425675,0.44955,0.4139,0.447525,27248330.293675,"XRP/USD",0.55235125,0.418985
2022-05-16,0.447525,0.447575,0.40795,0.422475,39533436.253875,"XRP/USD",0.54137,0.42048
2022-05-17,0.422475,0.439725,0.41645,0.437225,36482981.528025,"XRP/USD",0.53060875,0.431015
2022-05-18,0.437025,0.442,0.402875,0.4048,36626273.52925,"XRP/USD",0.518715,0.42754
2022-05-19,0.4048,0.4235,0.39025,0.42,40583879.157875,"XRP/USD",0.50914125,0.426405
2022-05-20,0.42,0.439925,0.40115,0.409675,52350160.506025,"XRP/USD",0.5003875,0.418835
2022-05-21,0.409675,0.4177,0.402775,0.414,19395309.08995,"XRP/USD",0.49074625,0.41714
2022-05-22,0.414,0.425,0.40955,0.421375,18379896.370475,"XRP/USD",0.48109875,0.41397
2022-05-23,0.421375,0.428175,0.3993,0.404625,29739467.561225,"XRP/USD",0.4710975,0.413935
2022-05-24,0.404625,0.4131,0.390025,0.408175,33438179.613725,"XRP/USD",0.45921625,0.41157
2022-05-25,0.408175,0.4132,0.393975,0.4055,41702748.750025,"XRP/USD",0.44959,0.410735
2022-05-26,0.4055,0.41035,0.373475,0.391625,47241456.75135,"XRP/USD",0.43906375,0.40626
2022-05-27,0.391625,0.40265,0.375825,0.381525,55088584.70415,"XRP/USD",0.429105,0.39829
2022-05-28,0.381525,0.38845,0.380025,0.38575,21648627.50955,"XRP/USD",0.4200925,0.394515
2022-05-29,0.38575,0.39045,0.3783,0.38865,14715199.39775,"XRP/USD",0.415145,0.39061
2022-05-30,0.38865,0.419325,0.386225,0.418525,36530933.373025,"XRP/USD",0.4104425,0.393215
2022-05-31,0.418525,0.434025,0.406275,0.42135,62655781.842375,"XRP/USD",0.41076,0.39916
2022-06-01,0.42135,0.4262,0.38815,0.397625,40230924.39365,"XRP/USD",0.41141375,0.40238
2022-06-02,0.397625,0.40715,0.39025,0.404875,32473078.02385,"XRP/USD",0.41054875,0.406205
2022-06-03,0.404875,0.41005,0.383425,0.3899,39462124.961475,"XRP/USD",0.40876,0.406455
2022-06-04,0.3899,0.393875,0.384025,0.392075,14891806.93975,"XRP/USD",0.4059875,0.401165
2022-06-05,0.392075,0.399325,0.389225,0.39505,12431377.82795,"XRP/USD",0.40461625,0.395905
2022-06-06,0.39505,0.409575,0.393675,0.402325,31573331.538675,"XRP/USD",0.40287125,0.396845
2022-06-07,0.402325,0.416875,0.384025,0.407275,35704822.163675,"XRP/USD",0.402995,0.397325
2022-06-08,0.407275,0.410075,0.3944,0.400125,29894072.4734,"XRP/USD",0.40200125,0.39937
2022-06-09,0.400125,0.4036,0.39625,0.3997,24685055.58785,"XRP/USD",0.4015025,0.400895
2022-06-10,0.3997,0.411325,0.3758,0.381,47762171.7742,"XRP/USD",0.3998525,0.398085
2022-06-11,0.381,0.388175,0.355125,0.359125,24147169.672075,"XRP/USD",0.39674,0.389445
2022-06-12,0.359125,0.36485,0.339275,0.342775,41704562.0297,"XRP/USD",0.3936475,0.376545
2022-06-13,0.342775,0.34995,0.30015,0.311125,56378970.33675,"XRP/USD",0.388795,0.358745
2022-06-14,0.311125,0.327075,0.2928,0.3208,43179358.864625,"XRP/USD",0.38456,0.342965
2022-06-15,0.3208,0.3462,0.29695,0.3431,41369481.573625,"XRP/USD",0.38213375,0.335385
2022-06-16,0.3431,0.347,0.3068,0.3126,40231704.9696,"XRP/USD",0.3786875,0.32608
2022-06-17,0.3126,0.3391,0.3101,0.3207,56472322.656275,"XRP/USD",0.375435,0.321665
2022-06-18,0.3207,0.325925,0.2864,0.30705,26336155.916575,"XRP/USD",0.371355,0.32085
2022-06-19,0.30705,0.3324,0.2977,0.3258,19251371.7394,"XRP/USD",0.36671875,0.32185
2022-06-20,0.3258,0.328425,0.31285,0.322225,35831189.59285,"XRP/USD",0.3617625,0.317675
2022-06-21,0.322225,0.336875,0.318275,0.328875,39013581.464625,"XRP/USD",0.358325,0.32093
2022-06-22,0.328875,0.32915,0.318425,0.321975,28860831.14285,"XRP/USD",0.35418,0.321185
2022-06-23,0.321975,0.336625,0.3208,0.33545,25120563.999375,"XRP/USD",0.3514575,0.326865
2022-06-24,0.335425,0.38685,0.33465,0.366875,65388613.549575,"XRP/USD",0.3501975,0.33508
2022-06-25,0.366875,0.37375,0.35395,0.3673,14819715.4363,"XRP/USD",0.34881,0.344095
2022-06-26,0.3673,0.374675,0.35735,0.358725,14539510.719825,"XRP/USD",0.34663,0.350065
2022-06-27,0.358725,0.36665,0.34755,0.353325,34261623.941075,"XRP/USD",0.3439325,0.356335
2022-06-28,0.353325,0.355375,0.334825,0.33695,34742220.88635,"XRP/USD",0.34077375,0.356635
2022-06-29,0.33695,0.34105,0.3196,0.32905,36783591.536475,"XRP/USD",0.33724125,0.34907
2022-06-30,0.32905,0.332925,0.30555,0.331925,42478531.1981,"XRP/USD",0.3347875,0.341995
2022-07-01,0.331625,0.335475,0.3082,0.3135,65479678.859325,"XRP/USD",0.33250625,0.33295
2022-07-02,0.3135,0.31765,0.3088,0.31525,12865479.311225,"XRP/USD",0.33113,0.325335
2022-07-03,0.31525,0.32535,0.307975,0.32095,13612382.14045,"XRP/USD",0.33162125,0.322135
2022-07-04,0.32095,0.3294,0.3142,0.328225,36929437.1437,"XRP/USD",0.3319925,0.32197
2022-07-05,0.328225,0.330475,0.3125,0.324675,37511496.751025,"XRP/USD",0.33107125,0.32052
2022-07-06,0.324675,0.333575,0.3194,0.331925,39567349.313725,"XRP/USD",0.3320375,0.324205
2022-07-07,0.331925,0.3454,0.3263,0.3419,35660965.7432,"XRP/USD",0.3330975,0.329535
2022-07-08,0.3419,0.3587,0.33555,0.339975,51585060.8514,"XRP/USD",0.33474375,0.33334
2022-07-09,0.339975,0.3475,0.339025,0.344525,14474711.006275,"XRP/USD",0.33568,0.3366
2022-07-10,0.344525,0.344775,0.31485,0.325325,42745669.230425,"XRP/USD",0.335835,0.33673
2022-07-11,0.325325,0.328825,0.310525,0.3148,44845875.5948,"XRP/USD",0.33513125,0.333305
2022-07-12,0.3148,0.317775,0.307225,0.31125,44270326.308925,"XRP/USD",0.334595,0.327175
2022-07-13,0.31125,0.32555,0.30185,0.323475,60700733.384525,"XRP/USD",0.33399625,0.323875
2022-07-14,0.323475,0.33375,0.312275,0.3335,50405374.71365,"XRP/USD",0.3323275,0.32167
2022-07-15,0.3335,0.348575,0.327275,0.333975,57643672.089775,"XRP/USD",0.33066125,0.3234
2022-07-16,0.333975,0.35605,0.33125,0.350425,31844861.829375,"XRP/USD",0.33024625,0.330525
2022-07-17,0.350425,0.361175,0.340625,0.343375,28502031.092775,"XRP/USD",0.32974875,0.33695
2022-07-18,0.343375,0.3699,0.3429,0.365125,43845864.184975,"XRP/USD",0.3311575,0.34528
2022-07-19,0.365125,0.376725,0.3513,0.3729,48639903.4096,"XRP/USD",0.33335,0.35316
2022-07-20,0.3729,0.3819,0.3575,0.363475,51388084.321175,"XRP/USD",0.3349275,0.35906
2022-07-21,0.363475,0.3685,0.3487,0.366875,40819772.7498,"XRP/USD",0.33759625,0.36235
2022-07-22,0.366875,0.371475,0.35415,0.357825,40076379.9688,"XRP/USD",0.339725,0.36524
2022-07-23,0.357825,0.362825,0.349625,0.359225,15095348.6017,"XRP/USD",0.34163875,0.36406
2022-07-24,0.359225,0.366825,0.356025,0.358575,16521059.49,"XRP/USD",0.34315625,0.361195
2022-07-25,0.358575,0.3602,0.33505,0.3362,35668110.3492,"XRP/USD",0.3437325,0.35574
2022-07-26,0.3362,0.33865,0.3254,0.337225,42853040.3557,"XRP/USD",0.3439975,0.34981
2022-07-27,0.337225,0.35995,0.330375,0.35955,44357567.02875,"XRP/USD",0.34488,0.350155
2022-07-28,0.35955,0.37935,0.349225,0.373875,53162534.2684,"XRP/USD",0.346575,0.353085
2022-07-29,0.373875,0.3799,0.3596,0.368025,52664264.363675,"XRP/USD",0.34775,0.354975
2022-07-30,0.368025,0.41,0.36305,0.3881,31173514.249675,"XRP/USD",0.35088875,0.365355
2022-07-31,0.3881,0.398925,0.3782,0.3792,20235642.779,"XRP/USD",0.35410875,0.37375
2022-08-01,0.3792,0.38585,0.370975,0.379175,37788970.6498,"XRP/USD",0.357505,0.377675
2022-08-02,0.379175,0.3946,0.366675,0.371425,46950423.848275,"XRP/USD",0.3599025,0.377185
2022-08-03,0.371425,0.37755,0.363025,0.3696,39823909.08965,"XRP/USD",0.3617075,0.3775
2022-08-04,0.3696,0.375075,0.364325,0.371125,37355040.9972,"XRP/USD",0.363565,0.374105
2022-08-05,0.371125,0.3786,0.367175,0.376425,42415387.914725,"XRP/USD",0.364865,0.37355
2022-08-06,0.376425,0.3779,0.370375,0.3715,9761713.27405,"XRP/USD",0.36627125,0.372015
2022-08-07,0.3715,0.377025,0.368225,0.372225,10991377.5911,"XRP/USD",0.36662625,0.372175
2022-08-08,0.372225,0.384575,0.371175,0.378725,35855993.33175,"XRP/USD",0.3669175,0.374
2022-08-09,0.378725,0.38025,0.36075,0.36735,36582516.175375,"XRP/USD",0.36711125,0.373245
2022-08-10,0.36735,0.381625,0.3582,0.3816,37988900.393875,"XRP/USD",0.3678475,0.37428
2022-08-11,0.3816,0.386,0.377125,0.380225,33098578.951525,"XRP/USD",0.3689675,0.376025
2022-08-12,0.380225,0.3806,0.36995,0.379725,34487245.053475,"XRP/USD",0.3699925,0.377525
2022-08-13,0.379725,0.3877,0.37645,0.3781,9734953.515625,"XRP/USD",0.37096875,0.3774
2022-08-14,0.3781,0.392275,0.3738,0.375725,12455348.463175,"XRP/USD",0.372945,0.379075
2022-08-15,0.375725,0.385025,0.36575,0.37515,33128779.887025,"XRP/USD",0.37484125,0.377785
2022-08-16,0.37515,0.378475,0.36655,0.376925,38081670.13925,"XRP/USD",0.37571,0.377125
2022-08-17,0.376925,0.392425,0.368025,0.379675,47897692.2677,"XRP/USD",0.376,0.377115
2022-08-18,0.379675,0.381525,0.369,0.37035,39449670.1706,"XRP/USD",0.37611625,0.375565
2022-08-19,0.37035,0.37065,0.33005,0.33445,65424304.246925,"XRP/USD",0.37343375,0.36731
2022-08-20,0.33445,0.342775,0.332,0.336775,17742531.1222,"XRP/USD",0.3713125,0.359635
2022-08-21,0.336775,0.3485,0.335575,0.34475,15384354.706525,"XRP/USD",0.36959125,0.3532
2022-08-22,0.34475,0.4095,0.331275,0.3439,46020476.12435,"XRP/USD",0.368215,0.346045
2022-08-23,0.3439,0.34805,0.3325,0.347325,41252919.258625,"XRP/USD",0.36710125,0.34144
2022-08-24,0.347325,0.3526,0.338825,0.345675,38873903.708525,"XRP/USD",0.36582875,0.343685
2022-08-25,0.345675,0.35215,0.343275,0.349,45049472.1135,"XRP/USD",0.3644575,0.34613
2022-08-26,0.349,0.371225,0.332375,0.33925,66271058.872675,"XRP/USD",0.362845,0.34503
2022-08-27,0.33925,0.3446,0.328025,0.334675,17238726.864125,"XRP/USD",0.3609675,0.343185
2022-08-28,0.334675,0.33725,0.3213,0.322275,12271797.29555,"XRP/USD",0.358145,0.338175
2022-08-29,0.322275,0.334175,0.31855,0.33375,30628910.17335,"XRP/USD",0.356465,0.33579
2022-08-30,0.33375,0.33575,0.319875,0.326725,47839136.99495,"XRP/USD",0.35372125,0.331335
2022-08-31,0.326725,0.3339,0.323075,0.327625,40887575.57045,"XRP/USD",0.35109125,0.32901
2021-12-11,80.5935,87.122,78.8955,86.497,4118680.32385,"AVAX/USD",4.656955,17.561475
2021-12-12,86.53,88.949,83.024,88.105,4716132.7741,"AVAX/USD",9.0433,35.11802
2021-12-13,88.105,90,75.612,79.125,8624257.82685,"AVAX/USD",12.98076375,50.87627
2021-12-14,79.125,87.8865,76.5225,87.398,11389730.81665,"AVAX/USD",17.33190625,68.290525
2021-12-15,87.398,106.1095,85.678,101.329,33213871.68795,"AVAX/USD",22.37951,88.4908
2021-12-16,101.329,110.3045,98,98.222,24763263.2255,"AVAX/USD",27.27162625,90.8358
2021-12-17,98.222,116.4645,98.1465,110.777,30309666.1099,"AVAX/USD",32.79195875,95.3702
2021-12-18,110.777,117.6335,105.4535,116.0195,22262642.25905,"AVAX/USD",38.57621125,102.7491
2021-12-19,116.0195,117.1655,106.8135,107.65,10002233.9901,"AVAX/USD",43.9418725,106.7995
2021-12-20,107.65,116.415,101.025,113.571,22574144.94415,"AVAX/USD",49.603185,109.2479
2021-12-21,113.571,124.1,110.6315,123.3715,18068557.83095,"AVAX/USD",55.754565,114.2778
2021-12-22,123.3715,127.336,115.5645,116.668,13376190.7328,"AVAX/USD",61.57059875,115.456
2021-12-23,116.668,125.119,116.2505,121.4605,11873144.7702,"AVAX/USD",67.62634,116.5442
2021-12-24,121.4605,124.639,113.2645,114.8475,13899182.57705,"AVAX/USD",73.351265,117.9837
2021-12-25,114.8475,116.96,112.2045,115.125,7072353.06765,"AVAX/USD",79.0905525,118.2945
2021-12-26,115.125,118.0555,109.405,115.0535,13388639.7674,"AVAX/USD",84.82649375,116.6309
2021-12-27,115.0535,121.037,113.4655,113.886,12311781.74005,"AVAX/USD",90.50468,116.0745
2021-12-28,113.886,122,93.4525,106.9465,32419952.1675,"AVAX/USD",95.8353175,113.1717
2021-12-29,106.9465,110.615,102.371,103.0525,12115093.6007,"AVAX/USD",100.97160625,110.8127
2021-12-30,103.0525,105.4515,98.2505,101.785,11553025.59165,"AVAX/USD",106.044475,108.1447
2021-12-31,101.785,112.0175,100.3365,109.325,13487116.032,"AVAX/USD",107.185875,106.999
2022-01-01,109.325,114.5875,108.5475,114.256,10410098.70635,"AVAX/USD",108.493425,107.073
2022-01-02,114.256,117.602,112.048,113.179,13677713.2081,"AVAX/USD",110.196125,108.3195
2022-01-03,113.1785,114.2235,106.05,108.037,12245663.32665,"AVAX/USD",111.228075,109.3164
2022-01-04,108.037,109.285,102.835,103.329,15856990.3201,"AVAX/USD",111.328075,109.6252
2022-01-05,103.329,106.635,90.567,97.3745,27904005.4961,"AVAX/USD",111.2857,107.2351
2022-01-06,97.3745,98.065,91.0005,95.134,15052218.048,"AVAX/USD",110.50355,103.4107
2022-01-07,95.134,95.4415,85,86.7115,20644912.6191,"AVAX/USD",109.03815,98.1172
2022-01-08,86.7115,89.6,79.2,83.893,11969470.6381,"AVAX/USD",107.8503,93.2884
2022-01-09,83.893,91.8765,82.484,89.32,11408211.9084,"AVAX/USD",106.63775,90.4866
2022-01-10,89.32,90.94,80.013,84.482,21988731.8304,"AVAX/USD",104.693275,87.9081
2022-01-11,84.482,90.975,83.221,89.603,9367600.7724,"AVAX/USD",103.340025,86.8019
2022-01-12,89.603,97.2,88.8435,96.01,14013547.87195,"AVAX/USD",102.0675,88.6616
2022-01-13,96.01,97.276,89.128,89.708,11429196.6411,"AVAX/USD",100.810525,89.8246
2022-01-14,89.708,91.811,87.2925,90.426,9364664.74205,"AVAX/USD",99.575575,90.0458
2022-01-15,90.426,94.425,89.558,93.055,8847868.8174,"AVAX/USD",98.47565,91.7604
2022-01-16,93.055,94.943,91.8625,92.283,10579286.9438,"AVAX/USD",97.3955,92.2964
2022-01-17,92.283,92.565,85.366,86.7095,13169625.739,"AVAX/USD",96.38365,90.4363
2022-01-18,86.7095,87.43,83.695,86.031,9006382.77625,"AVAX/USD",95.532575,89.7009
2022-01-19,86.031,86.3985,81.154,82.6095,12827271.89515,"AVAX/USD",94.5738,88.1376
2022-01-20,82.6095,87.767,78.696,79.31,14711171.6888,"AVAX/USD",93.07305,85.3886
2022-01-21,79.31,80.337,63.933,66.1085,33167111.3637,"AVAX/USD",90.665675,80.1537
2022-01-22,66.1085,67.5155,52.9525,59.8565,32320673,"AVAX/USD",87.99955,74.7831
2022-01-23,59.8565,66.803,59.0855,64.8345,16968803.0079,"AVAX/USD",85.839425,70.5438
2022-01-24,64.8345,64.8345,55.169,63.016,23426466.39985,"AVAX/USD",83.823775,66.6251
2022-01-25,63.016,70.618,61.6895,68.039,16642537.73455,"AVAX/USD",82.357,64.3709
2022-01-26,68.039,73.512,60.796,65.875,19054886.8795,"AVAX/USD",80.89405,64.3242
2022-01-27,65.875,68.163,60.9665,64.7015,26466012.52335,"AVAX/USD",79.79355,65.2932
2022-01-28,64.7015,76,61.7485,67.05,11264159.87235,"AVAX/USD",78.9514,65.7363
2022-01-29,67.05,73.571,66.9,71.901,11158429.45395,"AVAX/USD",78.08045,67.5133
2022-01-30,71.901,72.3795,66.8705,67.985,16320223.84445,"AVAX/USD",77.2556,67.5025
2022-01-31,67.985,70.7795,64.266,69.851,13081367.131,"AVAX/USD",76.268,68.2977
2022-02-01,69.8675,73.893,68.575,73.36,19426023.1446,"AVAX/USD",75.1355,70.0294
2022-02-02,73.36,74.8675,67.4955,67.8335,19212946.87415,"AVAX/USD",74.041775,70.1861
2022-02-03,67.8335,69.285,65,68.473,19064382.3502,"AVAX/USD",72.944125,69.5005
2022-02-04,68.473,78.34,67.483,77.8065,31961125.4353,"AVAX/USD",72.1817,71.4648
2022-02-05,77.8065,81.031,75.043,77.137,27701503.5145,"AVAX/USD",71.4244,72.922
2022-02-06,77.137,79.1915,74.2245,79.062,12509712.96235,"AVAX/USD",71.042025,74.0624
2022-02-07,79.062,85.4,77.45,83.2195,22797518.5765,"AVAX/USD",70.90145,77.1396
2022-02-08,83.2195,93.755,81.7615,86.4315,81915130.21925,"AVAX/USD",71.09255,80.7313
2022-02-09,86.4315,92.096,84.5135,90.1015,30247204.23035,"AVAX/USD",71.632125,83.1903
2022-02-10,90.1015,95.9975,85.147,91.2095,66904235.0269,"AVAX/USD",72.887175,86.0048
2022-02-11,91.2095,92.7495,80.035,81.805,36141432.54535,"AVAX/USD",73.9846,86.5534
2022-02-12,81.805,84.861,78.8,81.324,23908124.71265,"AVAX/USD",74.809075,86.1743
2022-02-13,81.324,83.344,77.6585,77.949,8289053.3434,"AVAX/USD",75.555725,84.4778
2022-02-14,77.949,82.584,76.203,81.8835,14251126.7081,"AVAX/USD",76.24795,82.8342
2022-02-15,81.8835,93.743,81.423,93.035,32271563.8878,"AVAX/USD",77.60595,83.1993
2022-02-16,93.035,97.3855,91.55,95.3555,57900181.22235,"AVAX/USD",79.13865,85.9094
2022-02-17,95.3555,98.758,86.3805,88.318,70475956.2131,"AVAX/USD",80.20205,87.3082
2022-02-18,88.318,89.999,82.4555,83.732,27228627.0337,"AVAX/USD",80.7936,88.4648
2022-02-19,83.732,86.351,80.925,85.0665,13657857.70475,"AVAX/USD",81.647675,89.1014
2022-02-20,85.0665,85.714,76.5895,77.3755,18990043.1717,"AVAX/USD",82.0239,85.9695
2022-02-21,77.3755,82.708,69.4565,70.091,28585775.9836,"AVAX/USD",81.86045,80.9166
2022-02-22,70.091,74.966,67.235,74.463,17164350.97825,"AVAX/USD",82.191925,78.1456
2022-02-23,74.463,82.5,73.307,73.469,31143111.56445,"AVAX/USD",82.441725,76.093
2022-02-24,73.469,80,64.528,76.4245,40429275.97845,"AVAX/USD",82.372625,74.3646
2022-02-25,76.4245,82.0105,72.787,81.0155,35077411.6096,"AVAX/USD",82.56655,75.0926
2022-02-26,81.0155,85,78.1165,81.7825,22416271.33225,"AVAX/USD",82.702575,77.4309
2022-02-27,81.802,82.363,73.141,75.091,27174745.7247,"AVAX/USD",82.29615,77.5565
2022-02-28,75.091,85.926,71.8215,84.6195,31660642.7806,"AVAX/USD",82.20555,79.7866
2022-03-01,84.6195,90.9,83.6735,86.91,56073525.32785,"AVAX/USD",82.045975,81.8837
2022-03-02,86.91,90.324,82.3025,83.415,45217486.0076,"AVAX/USD",81.65625,82.3636
2022-03-03,83.415,84.3325,77.021,78.501,42781236.32445,"AVAX/USD",81.49105,81.7073
2022-03-04,78.501,82.2365,74.8425,75.7255,58891620.62095,"AVAX/USD",81.211125,81.8342
2022-03-05,75.7255,78.7225,73.262,76.6805,18147494.23325,"AVAX/USD",81.1477,80.2464
2022-03-06,76.6805,77.076,72.1085,72.4665,18640831.22685,"AVAX/USD",80.67685,77.3577
2022-03-07,72.4665,76.5305,70.3545,71.698,16571221.0846,"AVAX/USD",79.61,75.0143
2022-03-08,71.6955,76.604,71.236,73.015,16270398.7175,"AVAX/USD",78.492975,73.9171
2022-03-09,73.015,80.479,72.372,77.6265,25023655.7206,"AVAX/USD",77.9584,74.2973
2022-03-10,77.6265,79.009,71.5,73.953,14574171.75105,"AVAX/USD",77.46945,73.7518
2022-03-11,73.953,76.9435,70.786,71.2065,25550564.517,"AVAX/USD",76.77645,73.4998
2022-03-12,71.2065,73.6135,70.738,70.935,6202215.28525,"AVAX/USD",76.454425,73.3472
2022-03-13,70.935,72,67.2175,67.9435,13533407.16525,"AVAX/USD",76.34705,72.3329
2022-03-14,67.9435,71.497,65.561,68.9785,20793227.305,"AVAX/USD",76.072825,70.6033
2022-03-15,68.9785,72.244,66.096,69.8365,11174268.68095,"AVAX/USD",75.8912,69.78
2022-03-16,69.8365,74.749,68.0855,74.087,14149825.47535,"AVAX/USD",75.774325,70.3561
2022-03-17,74.087,81.754,73.1985,79.443,34031811.2885,"AVAX/USD",75.6957,72.0577
2022-03-18,79.4405,86.975,76.5295,85.72,37496156.7215,"AVAX/USD",75.892575,75.613
2022-03-19,85.72,92.4225,85.642,89.5715,43266334.35715,"AVAX/USD",76.6166,79.7316
2022-03-20,89.5715,90.017,84.434,84.888,24611381.4808,"AVAX/USD",76.630025,82.7419
2022-03-21,84.888,92.4965,82.897,86.2665,50421380.56175,"AVAX/USD",76.59785,85.1778
2022-03-22,86.2665,89.884,83.724,83.906,30974799.4667,"AVAX/USD",76.6224,86.0704
2022-03-23,83.906,87.1265,82.1455,85.991,24416766.2806,"AVAX/USD",76.9969,86.1246
2022-03-24,85.991,88.3015,83.6605,87.656,25016510.13385,"AVAX/USD",77.593425,85.7415
2022-03-25,87.656,87.827,82.359,83.577,27924130.73925,"AVAX/USD",77.93825,85.4793
2022-03-26,83.577,86.79,82.4565,85.944,15241813.28065,"AVAX/USD",78.612125,85.4148
2022-03-27,85.944,90.033,84.4215,89.918,10696868.70835,"AVAX/USD",79.523125,86.6172
2022-03-28,89.918,96.2735,75.8785,89.586,56230334.3959,"AVAX/USD",80.351675,87.3362
2022-03-29,89.586,96.6,89.325,92.7665,46216870.26655,"AVAX/USD",81.108675,88.3583
2022-03-30,92.7665,100.523,89.523,95.5865,52021356.99965,"AVAX/USD",82.19035,90.7602
2022-03-31,95.5865,101.982,93.761,97.4665,66796761.90405,"AVAX/USD",83.50335,93.0647
2022-04-01,97.4665,99.817,90.392,96.8755,52527349.6574,"AVAX/USD",84.800375,94.4562
2022-04-02,96.8755,103.668,95.7585,96.2525,45286647.087,"AVAX/USD",86.215825,95.7895
2022-04-03,96.2525,100.1365,94.4755,98.1,28707254.989,"AVAX/USD",87.6719,96.8562
2022-04-04,98.1,98.161,90.8845,96.18,32902771.54615,"AVAX/USD",88.989075,96.9749
2022-04-05,96.18,97.69,90.6315,91.0185,34324375.7244,"AVAX/USD",89.83565,95.6853
2022-04-06,91.0185,91.0765,82.626,82.9515,44052097.1466,"AVAX/USD",90.011075,92.9005
2022-04-07,82.9515,88.611,81.3565,87.5875,37964680.6657,"AVAX/USD",90.10445,91.1675
2022-04-08,87.5875,90.5915,82.6835,83.692,31477984.3976,"AVAX/USD",89.810475,88.2859
2022-04-09,83.692,85.5295,82.1165,84.5595,14904915.6254,"AVAX/USD",89.79405,85.9618
2022-04-10,84.5595,85.6595,80.707,81.0635,8562153.87175,"AVAX/USD",89.5339,83.9708
2022-04-11,81.0635,81.533,72.723,74.355,28497979.25765,"AVAX/USD",89.05635,82.2515
2022-04-12,74.355,79.53,73.869,76.306,15865561.81105,"AVAX/USD",88.5721,79.9952
2022-04-13,76.306,80.994,75.827,80.195,20759915.75065,"AVAX/USD",88.19905,79.2958
2022-04-14,80.195,81.8655,76.1875,76.81,15592218.4181,"AVAX/USD",87.8607,77.7459
2022-04-15,76.81,78.5185,74.7455,77.4685,10990794.7952,"AVAX/USD",87.436925,77.0269
2022-04-16,77.4685,78.3685,76.525,77.743,5796389.799,"AVAX/USD",86.828175,77.7045
2022-04-17,77.743,78.712,75.15,75.429,5599303.5547,"AVAX/USD",86.120325,77.5291
2022-04-18,75.429,77.977,71.816,77.724,13336008.05345,"AVAX/USD",85.3682,77.0349
2022-04-19,77.724,81.0815,76.842,80.293,13152159.43745,"AVAX/USD",84.603525,77.7315
2022-04-20,80.293,81.289,77.4855,78.251,19485323.1139,"AVAX/USD",83.64275,77.888
2022-04-21,78.251,80.195,74.191,75.016,17014195.76685,"AVAX/USD",82.549775,77.3426
2022-04-22,75.016,77.207,73.343,74.009,15660626.98055,"AVAX/USD",81.4376,77.0586
2022-04-23,74.009,74.3965,72.465,72.8315,7360559.48045,"AVAX/USD",80.174175,76.0801
2022-04-24,72.8315,73.484,71.08,71.5145,7245532.73855,"AVAX/USD",78.9409,74.3244
2022-04-25,71.5145,72.9825,67.409,72.8945,24820967.6205,"AVAX/USD",78.0347,73.2531
2022-04-26,72.8945,73.1795,67.5515,68.699,16098784.7506,"AVAX/USD",77.322075,71.9897
2022-04-27,68.699,71.97,68.0595,69.8505,18257069.05665,"AVAX/USD",76.435225,71.158
2022-04-28,69.8505,70.7465,66.638,67.2545,13548986.77915,"AVAX/USD",75.61335,70.0426
2022-04-29,67.2545,67.9655,61.8615,63.367,26804382.8107,"AVAX/USD",74.553725,68.4131
2022-04-30,63.367,64.618,55.011,56.994,23257594.1448,"AVAX/USD",73.35025,65.233
2022-05-01,56.994,61.15,56.303,58.754,31227743.29795,"AVAX/USD",72.5702,63.244
